year,country,term,concerned-group,human-rights-theme,annotaion type
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Violence and deaths in custody ,"['Law enforcement / police & prison officials', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Vulnerable persons/groups', 'Women & girls', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Equality & non-discrimination', 'Rights related to name, identity & nationality', 'Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Right to life', 'Liberty & security of the person', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Private life & privacy', 'Access to justice & remedy', 'Right to health', 'Sexual & gender-based violence', 'Data collection & research', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Solitary confinement,"['Children', 'Youth & juveniles']","['Children: juvenile justice', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Solitary confinement,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Health care in places of deprivation of liberty ,"['Persons living with HIV/AIDS', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Administration of justice & fair trial', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Health care in places of deprivation of liberty ,"['Persons living with HIV/AIDS', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Administration of justice & fair trial', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Complaints mechanisms in places of deprivation of liberty,['Persons deprived of their liberty & detainees'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Complaints mechanisms in places of deprivation of liberty,['Persons deprived of their liberty & detainees'],['Administration of justice & fair trial'],['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Persons with disabilities in closed institutions ,"['Children', 'Medical staff / health professionals', 'Youth & juveniles', 'Persons with disabilities']","['Children: juvenile justice', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Persons with disabilities in closed institutions,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Children: juvenile justice', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Support to victims & witnesses', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Children: definition; general principles; protection', 'Right to health', 'Conditions of detention']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Redress,['not provided'],"['Support to victims & witnesses', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Redress,['not provided'],"['Support to victims & witnesses', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Asylum system and non-refoulement,"['Refugees & asylum seekers', 'Migrants', 'Stateless persons', 'Non-citizens']","['Constitutional & legislative framework', 'Ratification of & accession to international instruments']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Asylum system and non-refoulement,"['Refugees & asylum seekers', 'Migrants', 'Stateless persons']","['Legal & institutional reform', 'Constitutional & legislative framework', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],"Gender-based violence, including domestic violence",['Women & girls'],"['Violence against women', 'Right to life', 'Constitutional & legislative framework', 'Economic & political crisis, natural disasters or other emergencies', 'Sexual & gender-based violence']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],"Gender-based violence, including domestic violence","['Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Women & girls']","['Violence against women', 'Equality & non-discrimination', 'Rule of law & impunity', 'Constitutional & legislative framework', 'Sexual & gender-based violence']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Violence against individuals on the basis of their actual or perceived sexual orientation or gender identity,"['Human rights defenders & activists', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)']","['Equality & non-discrimination', 'Sexual & gender-based violence']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Violence against individuals on the basis of their actual or perceived sexual orientation or gender identity,"['Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)']","['Equality & non-discrimination', 'Rule of law & impunity', 'Sexual & gender-based violence']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Legal recognition of gender,['not provided'],"['Rights related to marriage & family', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Legal recognition of gender,['not provided'],"['Equality & non-discrimination', 'Rights related to marriage & family', 'Constitutional & legislative framework']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Hazing and ill-treatment in the army,['Military personnel'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Hazing and ill-treatment in the army,['not provided'],"['Death penalty', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Follow-up procedure,['Persons deprived of their liberty & detainees'],"['Cooperation & Follow up with Treaty Bodies', 'Right to life', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Other issues,['not provided'],"['Arbitrary arrest & detention', 'Cooperation & Follow up with Special Procedures']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Other issues,"['Public officials', 'Media']","['Cooperation & Follow up with Treaty Bodies', 'Human rights education, trainings & awareness raising']",['Recommendations']
 CAT/C/KAZ/CO/4 (CAT 2023 ) ,['Kazakhstan'],Other issues,['not provided'],['Cooperation & Follow up with Treaty Bodies'],['Recommendations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Definition and criminalization of torture,['not provided'],"['Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Derogation & state of emergency']",['Concerns/Observations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Definition and criminalization of torture,['not provided'],"['Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Statute of limitations and amnesty,['not provided'],"['Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Statute of limitations and amnesty,['not provided'],"['Rule of law & impunity', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Fundamental legal safeguards,"['Law enforcement / police & prison officials', 'Vulnerable persons/groups', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Arbitrary arrest & detention', 'Rule of law & impunity', ' Human rights & counter-terrorism', 'Constitutional & legislative framework', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Derogation & state of emergency']",['Concerns/Observations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Fundamental legal safeguards,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Legal & institutional reform', 'Cooperation & Follow up with Treaty Bodies', 'Constitutional & legislative framework', 'Conditions of detention']",['Recommendations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Allegations of war crimes and crimes against humanity in the context of the armed conflict,"['Human rights defenders & activists', 'Disappeared persons', 'Refugees & asylum seekers', 'Children', 'Women & girls', 'Media', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups', 'Persons affected by armed conflict', 'Military personnel']","['Violence against women', 'Arbitrary arrest & detention', 'Rule of law & impunity', 'Children: juvenile justice', 'Administration of justice & fair trial', 'Human trafficking & contemporary forms of slavery', 'Children: definition; general principles; protection', 'Right to peaceful assembly', 'Enforced disappearances', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Ratification of & accession to international instruments', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Land & property rights']",['Concerns/Observations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Allegations of war crimes and crimes against humanity in the context of the armed conflict,"['Refugees & asylum seekers', 'Civil society', 'Public officials', 'Persons affected by armed conflict', 'Military personnel']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Support to victims & witnesses', 'Access to justice & remedy', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Ratification of & accession to international instruments', 'Transitional justice', 'National Human Rights Institution (NHRI)']",['Recommendations']
 CAT/C/ETH/CO/2 (CAT 2023 ) ,['Ethiopia'],Conflict-related sexual violence,"['Women & girls', 'Persons affected by armed conflict', 'Military personnel']","['Violence against women', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Support to victims & witnesses', 'Human trafficking & contemporary forms of slavery', 'Access to justice & remedy', 'Sexual & gender-based violence']",['Concerns/Observations']
